[2020-11-04 20:58:08,866] [views.py:103] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 20:58:08,866] [views.py:184] [views:get] [ERROR]- serializer错误
[2020-11-04 20:58:08,867] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 20:59:05,126] [autoreload.py:222] [autoreload:trigger_reload] [INFO]- D:\djangos\mysite\apps\v1\views.py changed, reloading.
[2020-11-04 20:59:06,762] [autoreload.py:598] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2020-11-04 20:59:10,971] [autoreload.py:222] [autoreload:trigger_reload] [INFO]- D:\djangos\mysite\apps\v1\views.py changed, reloading.
[2020-11-04 20:59:12,576] [autoreload.py:598] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2020-11-04 20:59:13,866] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 20:59:13,883] [views.py:104] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 20:59:13,883] [views.py:185] [views:get] [ERROR]- serializer错误
[2020-11-04 20:59:13,884] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 20:59:43,776] [autoreload.py:222] [autoreload:trigger_reload] [INFO]- D:\djangos\mysite\apps\v1\views.py changed, reloading.
[2020-11-04 20:59:45,490] [autoreload.py:598] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2020-11-04 20:59:53,838] [autoreload.py:222] [autoreload:trigger_reload] [INFO]- D:\djangos\mysite\apps\v1\views.py changed, reloading.
[2020-11-04 20:59:55,407] [autoreload.py:598] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2020-11-04 20:59:58,096] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 20:59:58,113] [views.py:104] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 20:59:58,114] [views.py:185] [views:get] [ERROR]- serializer错误
[2020-11-04 20:59:58,115] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 21:00:03,764] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 21:00:03,770] [views.py:104] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 21:00:03,770] [views.py:185] [views:get] [ERROR]- serializer错误
[2020-11-04 21:00:03,771] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 21:00:06,672] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 21:00:06,677] [views.py:104] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 21:00:06,678] [views.py:185] [views:get] [ERROR]- serializer错误
[2020-11-04 21:00:06,679] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 21:00:08,314] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 21:00:08,324] [views.py:104] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 21:00:08,324] [views.py:185] [views:get] [ERROR]- serializer错误
[2020-11-04 21:00:08,325] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 21:00:09,960] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 21:00:09,967] [views.py:104] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 21:00:09,968] [views.py:185] [views:get] [ERROR]- serializer错误
[2020-11-04 21:00:09,969] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 21:01:50,331] [autoreload.py:222] [autoreload:trigger_reload] [INFO]- D:\djangos\mysite\apps\v1\views.py changed, reloading.
[2020-11-04 21:01:52,699] [autoreload.py:598] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2020-11-04 21:02:25,761] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 21:02:25,775] [views.py:104] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 21:02:25,776] [views.py:185] [views:get] [ERROR]- serializer错误
[2020-11-04 21:02:25,777] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 21:02:26,722] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 21:02:26,733] [views.py:104] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 21:02:26,734] [views.py:185] [views:get] [ERROR]- serializer错误
[2020-11-04 21:02:26,736] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 21:04:25,304] [autoreload.py:222] [autoreload:trigger_reload] [INFO]- D:\djangos\mysite\apps\v1\views.py changed, reloading.
[2020-11-04 21:04:27,042] [autoreload.py:598] [autoreload:run_with_reloader] [INFO]- Watching for file changes with StatReloader
[2020-11-04 21:04:29,092] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 21:04:29,113] [views.py:104] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 21:04:29,113] [views.py:185] [views:get] [ERROR]- serializer错误
[2020-11-04 21:04:29,114] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 21:04:35,483] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 21:04:35,490] [views.py:104] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
[2020-11-04 21:04:35,490] [views.py:185] [views:get] [ERROR]- serializer错误
[2020-11-04 21:04:35,490] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city/?type=hot HTTP/1.1" 200 39
[2020-11-04 21:04:37,129] [basehttp.py:157] [basehttp:log_message] [INFO]- "GET /app/v1/city?type=hot HTTP/1.1" 301 0
[2020-11-04 21:04:37,136] [views.py:104] [views:get_object_hot] [ERROR]- 获取mongodb数据库错误
